user_id,plan_type,billing_date,amount
U02464,Enterprise,2025-07-07,200
U02464,Enterprise,2025-08-06,200
U02465,Enterprise,2025-02-27,200
U02465,Enterprise,2025-03-29,200
U02465,Enterprise,2025-04-28,200
U02465,Enterprise,2025-05-28,200
U02465,Enterprise,2025-06-27,200
U02465,Enterprise,2025-07-27,200
U02465,Enterprise,2025-08-26,200
U02466,Free,2023-01-27,0
U02466,Free,2023-02-26,0
U02466,Free,2023-03-28,0
U02466,Free,2023-04-27,0
U02466,Free,2023-05-27,0
U02466,Free,2023-06-26,0
U02466,Free,2023-07-26,0
U02466,Free,2023-08-25,0
U02466,Free,2023-09-24,0
U02466,Free,2023-10-24,0
U02466,Free,2023-11-23,0
U02466,Free,2023-12-23,0
U02466,Free,2024-01-22,0
U02466,Free,2024-02-21,0
U02466,Free,2024-03-22,0
U02467,Free,2023-08-04,0
U02467,Free,2023-09-03,0
U02467,Free,2023-10-03,0
U02467,Free,2023-11-02,0
U02467,Free,2023-12-02,0
U02468,Free,2023-01-04,0
U02468,Free,2023-02-03,0
U02468,Free,2023-03-05,0
U02468,Free,2023-04-04,0
U02468,Free,2023-05-04,0
U02468,Free,2023-06-03,0
U02468,Free,2023-07-03,0
U02468,Free,2023-08-02,0
U02469,Free,2024-02-21,0
U02469,Free,2024-03-22,0
U02469,Free,2024-04-21,0
U02470,Enterprise,2024-09-01,200
U02470,Enterprise,2024-10-01,200
U02470,Enterprise,2024-10-31,200
U02470,Enterprise,2024-11-30,200
U02470,Enterprise,2024-12-30,200
U02470,Enterprise,2025-01-29,200
U02470,Pro,2025-02-28,50
U02470,Pro,2025-03-30,50
U02470,Pro,2025-04-29,50
U02470,Pro,2025-05-29,50
U02470,Pro,2025-06-28,50
U02470,Pro,2025-07-28,50
U02471,Free,2023-02-05,0
U02471,Free,2023-03-07,0
U02471,Free,2023-04-06,0
U02472,Free,2025-08-28,0
U02473,Free,2025-08-24,0
U02474,Pro,2025-06-29,50
U02474,Pro,2025-07-29,50
U02474,Pro,2025-08-28,50
U02475,Free,2024-08-06,0
U02475,Free,2024-09-05,0
U02475,Free,2024-10-05,0
U02475,Free,2024-11-04,0
U02475,Free,2024-12-04,0
U02475,Free,2025-01-03,0
U02475,Free,2025-02-02,0
U02475,Free,2025-03-04,0
U02475,Free,2025-04-03,0
U02475,Free,2025-05-03,0
U02476,Free,2025-08-20,0
U02477,Free,2023-01-12,0
U02477,Free,2023-02-11,0
U02477,Free,2023-03-13,0
U02477,Free,2023-04-12,0
U02477,Free,2023-05-12,0
U02477,Free,2023-06-11,0
U02477,Free,2023-07-11,0
U02477,Free,2023-08-10,0
U02477,Free,2023-09-09,0
U02477,Free,2023-10-09,0
U02477,Free,2023-11-08,0
U02478,Free,2025-08-03,0
U02479,Free,2023-01-11,0
U02479,Free,2023-02-10,0
U02479,Free,2023-03-12,0
U02479,Free,2023-04-11,0
U02479,Free,2023-05-11,0
U02479,Free,2023-06-10,0
U02479,Free,2023-07-10,0
U02479,Free,2023-08-09,0
U02479,Free,2023-09-08,0
U02480,Free,2025-08-04,0
U02481,Free,2023-03-03,0
U02481,Free,2023-04-02,0
U02481,Free,2023-05-02,0
U02481,Free,2023-06-01,0
U02481,Free,2023-07-01,0
U02481,Free,2023-07-31,0
U02481,Free,2023-08-30,0
U02481,Free,2023-09-29,0
U02481,Free,2023-10-29,0
U02481,Free,2023-11-28,0
U02481,Free,2023-12-28,0
U02481,Free,2024-01-27,0
U02481,Free,2024-02-26,0
U02481,Free,2024-03-27,0
U02481,Free,2024-04-26,0
U02481,Free,2024-05-26,0
U02481,Free,2024-06-25,0
U02481,Free,2024-07-25,0
U02482,Free,2025-08-21,0
U02483,Free,2025-08-27,0
U02484,Free,2023-01-15,0
U02484,Free,2023-02-14,0
U02485,Enterprise,2024-01-15,200
U02485,Enterprise,2024-02-14,200
U02485,Free,2024-03-15,0
U02485,Free,2024-04-14,0
U02486,Basic,2025-08-28,20
U02487,Free,2024-03-14,0
U02488,Free,2025-08-19,0
U02489,Free,2024-12-25,0
U02489,Free,2025-01-24,0
U02489,Free,2025-02-23,0
U02490,Free,2023-06-28,0
U02490,Free,2023-07-28,0
U02490,Free,2023-08-27,0
U02490,Free,2023-09-26,0
U02490,Free,2023-10-26,0
U02490,Free,2023-11-25,0
U02490,Free,2023-12-25,0
U02490,Free,2024-01-24,0
U02490,Free,2024-02-23,0
U02490,Free,2024-03-24,0
U02490,Free,2024-04-23,0
U02490,Free,2024-05-23,0
U02490,Free,2024-06-22,0
U02490,Free,2024-07-22,0
U02490,Free,2024-08-21,0
U02490,Free,2024-09-20,0
U02491,Free,2023-03-11,0
U02491,Free,2023-04-10,0
U02491,Free,2023-05-10,0
U02491,Free,2023-06-09,0
U02491,Free,2023-07-09,0
U02491,Free,2023-08-08,0
U02491,Free,2023-09-07,0
U02491,Free,2023-10-07,0
U02491,Free,2023-11-06,0
U02491,Free,2023-12-06,0
U02491,Free,2024-01-05,0
U02491,Free,2024-02-04,0
U02492,Free,2023-01-27,0
U02492,Free,2023-02-26,0
U02492,Free,2023-03-28,0
U02492,Free,2023-04-27,0
U02493,Pro,2025-07-22,50
U02493,Pro,2025-08-21,50
U02494,Basic,2023-07-18,20
U02494,Basic,2023-08-17,20
U02494,Basic,2023-09-16,20
U02494,Basic,2023-10-16,20
U02494,Basic,2023-11-15,20
U02494,Basic,2023-12-15,20
U02494,Basic,2024-01-14,20
U02494,Basic,2024-02-13,20
U02494,Basic,2024-03-14,20
U02494,Basic,2024-04-13,20
U02494,Basic,2024-05-13,20
U02494,Basic,2024-06-12,20
U02494,Basic,2024-07-12,20
U02494,Basic,2024-08-11,20
U02494,Basic,2024-09-10,20
U02494,Basic,2024-10-10,20
U02494,Basic,2024-11-09,20
U02494,Basic,2024-12-09,20
U02494,Basic,2025-01-08,20
U02494,Basic,2025-02-07,20
U02495,Free,2024-06-03,0
U02495,Free,2024-07-03,0
U02495,Free,2024-08-02,0
U02496,Pro,2024-04-09,50
U02496,Pro,2024-05-09,50
U02496,Pro,2024-06-08,50
U02496,Pro,2024-07-08,50
U02496,Pro,2024-08-07,50
U02496,Pro,2024-09-06,50
U02496,Pro,2024-10-06,50
U02496,Pro,2024-11-05,50
U02496,Pro,2024-12-05,50
U02496,Pro,2025-01-04,50
U02496,Pro,2025-02-03,50
U02496,Pro,2025-03-05,50
U02496,Pro,2025-04-04,50
U02496,Pro,2025-05-04,50
U02496,Pro,2025-06-03,50
U02496,Pro,2025-07-03,50
U02496,Pro,2025-08-02,50
U02497,Pro,2024-11-28,50
U02497,Pro,2024-12-28,50
U02497,Pro,2025-01-27,50
U02497,Pro,2025-02-26,50
U02497,Pro,2025-03-28,50
U02497,Enterprise,2025-04-27,200
U02497,Enterprise,2025-05-27,200
U02497,Enterprise,2025-06-26,200
U02497,Enterprise,2025-07-26,200
U02497,Enterprise,2025-08-25,200
U02498,Free,2025-08-20,0
U02499,Free,2025-08-28,0
U02500,Free,2023-08-30,0
U02500,Free,2023-09-29,0
U02501,Free,2025-08-13,0
U02502,Enterprise,2025-07-23,200
U02502,Basic,2025-08-22,20
U02503,Enterprise,2024-11-19,200
U02503,Enterprise,2024-12-19,200
U02503,Enterprise,2025-01-18,200
U02503,Enterprise,2025-02-17,200
U02503,Enterprise,2025-03-19,200
U02503,Enterprise,2025-04-18,200
U02503,Enterprise,2025-05-18,200
U02503,Enterprise,2025-06-17,200
U02503,Enterprise,2025-07-17,200
U02503,Enterprise,2025-08-16,200
U02504,Basic,2025-08-27,20
U02505,Free,2023-01-27,0
U02506,Basic,2023-01-09,20
U02507,Free,2025-08-18,0
U02508,Free,2023-11-13,0
U02508,Free,2023-12-13,0
U02508,Free,2024-01-12,0
U02508,Free,2024-02-11,0
U02508,Free,2024-03-12,0
U02508,Free,2024-04-11,0
U02508,Free,2024-05-11,0
U02508,Free,2024-06-10,0
U02508,Free,2024-07-10,0
U02508,Free,2024-08-09,0
U02508,Free,2024-09-08,0
U02508,Free,2024-10-08,0
U02508,Free,2024-11-07,0
U02508,Free,2024-12-07,0
U02508,Free,2025-01-06,0
U02508,Free,2025-02-05,0
U02508,Free,2025-03-07,0
U02508,Free,2025-04-06,0
U02508,Free,2025-05-06,0
U02508,Free,2025-06-05,0
U02508,Free,2025-07-05,0
U02508,Free,2025-08-04,0
U02509,Pro,2025-08-17,50
U02510,Pro,2025-08-23,50
U02511,Free,2023-01-06,0
U02511,Free,2023-02-05,0
U02511,Free,2023-03-07,0
U02511,Free,2023-04-06,0
U02511,Free,2023-05-06,0
U02511,Free,2023-06-05,0
U02511,Free,2023-07-05,0
U02511,Free,2023-08-04,0
U02511,Free,2023-09-03,0
U02511,Free,2023-10-03,0
U02511,Free,2023-11-02,0
U02511,Free,2023-12-02,0
U02511,Free,2024-01-01,0
U02512,Pro,2025-08-22,50
U02513,Free,2023-12-07,0
U02513,Free,2024-01-06,0
U02513,Free,2024-02-05,0
U02513,Free,2024-03-06,0
U02513,Free,2024-04-05,0
U02514,Basic,2024-06-01,20
U02514,Basic,2024-07-01,20
U02514,Basic,2024-07-31,20
U02514,Basic,2024-08-30,20
U02514,Basic,2024-09-29,20
U02514,Basic,2024-10-29,20
U02514,Basic,2024-11-28,20
U02515,Free,2025-03-10,0
U02516,Pro,2025-08-26,50
U02517,Pro,2023-01-04,50
U02517,Pro,2023-02-03,50
U02517,Pro,2023-03-05,50
U02517,Pro,2023-04-04,50
U02517,Pro,2023-05-04,50
U02518,Free,2024-02-24,0
U02518,Free,2024-03-25,0
U02519,Basic,2025-05-31,20
U02519,Basic,2025-06-30,20
U02519,Basic,2025-07-30,20
U02519,Basic,2025-08-29,20
U02520,Free,2025-06-30,0
U02521,Basic,2025-06-05,20
U02521,Basic,2025-07-05,20
U02521,Basic,2025-08-04,20
U02522,Free,2023-01-12,0
U02523,Basic,2023-03-22,20
U02523,Basic,2023-04-21,20
U02523,Basic,2023-05-21,20
U02523,Basic,2023-06-20,20
U02523,Basic,2023-07-20,20
U02523,Basic,2023-08-19,20
U02523,Basic,2023-09-18,20
U02523,Basic,2023-10-18,20
U02523,Basic,2023-11-17,20
U02523,Basic,2023-12-17,20
U02523,Basic,2024-01-16,20
U02523,Basic,2024-02-15,20
U02523,Basic,2024-03-16,20
U02523,Basic,2024-04-15,20
U02524,Free,2023-06-01,0
U02524,Free,2023-07-01,0
U02524,Free,2023-07-31,0
U02524,Free,2023-08-30,0
U02524,Free,2023-09-29,0
U02524,Free,2023-10-29,0
U02524,Free,2023-11-28,0
U02525,Free,2025-08-07,0
U02526,Basic,2023-03-05,20
U02526,Pro,2023-04-04,50
U02526,Pro,2023-05-04,50
U02527,Basic,2023-01-30,20
U02527,Basic,2023-03-01,20
U02527,Basic,2023-03-31,20
U02527,Basic,2023-04-30,20
U02527,Basic,2023-05-30,20
U02527,Basic,2023-06-29,20
U02527,Basic,2023-07-29,20
U02527,Basic,2023-08-28,20
U02527,Basic,2023-09-27,20
U02527,Basic,2023-10-27,20
U02527,Basic,2023-11-26,20
U02527,Basic,2023-12-26,20
U02527,Basic,2024-01-25,20
U02527,Basic,2024-02-24,20
U02527,Basic,2024-03-25,20
U02527,Basic,2024-04-24,20
U02527,Basic,2024-05-24,20
U02527,Basic,2024-06-23,20
U02527,Basic,2024-07-23,20
U02527,Basic,2024-08-22,20
U02527,Basic,2024-09-21,20
U02527,Basic,2024-10-21,20
U02527,Basic,2024-11-20,20
U02527,Basic,2024-12-20,20
U02527,Basic,2025-01-19,20
U02527,Basic,2025-02-18,20
U02527,Basic,2025-03-20,20
U02527,Basic,2025-04-19,20
U02528,Pro,2025-08-27,50
U02529,Free,2023-01-03,0
U02529,Free,2023-02-02,0
U02530,Basic,2025-08-29,20
U02531,Basic,2025-05-19,20
U02531,Basic,2025-06-18,20
U02531,Basic,2025-07-18,20
U02531,Basic,2025-08-17,20
U02532,Free,2025-08-13,0
U02533,Free,2023-03-18,0
U02533,Free,2023-04-17,0
U02533,Free,2023-05-17,0
U02533,Free,2023-06-16,0
U02533,Free,2023-07-16,0
U02533,Free,2023-08-15,0
U02533,Free,2023-09-14,0
U02534,Enterprise,2023-01-03,200
U02534,Enterprise,2023-02-02,200
U02534,Enterprise,2023-03-04,200
U02534,Enterprise,2023-04-03,200
U02534,Enterprise,2023-05-03,200
U02534,Enterprise,2023-06-02,200
U02534,Enterprise,2023-07-02,200
U02534,Enterprise,2023-08-01,200
U02534,Enterprise,2023-08-31,200
U02534,Enterprise,2023-09-30,200
U02534,Enterprise,2023-10-30,200
U02534,Enterprise,2023-11-29,200
U02534,Enterprise,2023-12-29,200
U02534,Enterprise,2024-01-28,200
U02534,Enterprise,2024-02-27,200
U02534,Enterprise,2024-03-28,200
U02534,Enterprise,2024-04-27,200
U02534,Enterprise,2024-05-27,200
U02534,Enterprise,2024-06-26,200
U02534,Enterprise,2024-07-26,200
U02534,Enterprise,2024-08-25,200
U02534,Enterprise,2024-09-24,200
U02534,Enterprise,2024-10-24,200
U02534,Enterprise,2024-11-23,200
U02534,Enterprise,2024-12-23,200
U02534,Enterprise,2025-01-22,200
U02534,Enterprise,2025-02-21,200
U02534,Enterprise,2025-03-23,200
U02534,Enterprise,2025-04-22,200
U02534,Enterprise,2025-05-22,200
U02534,Enterprise,2025-06-21,200
U02534,Enterprise,2025-07-21,200
U02535,Pro,2025-07-09,50
U02535,Basic,2025-08-08,20
U02536,Basic,2025-08-14,20
U02537,Free,2025-07-11,0
U02537,Free,2025-08-10,0
U02538,Basic,2023-01-14,20
U02538,Basic,2023-02-13,20
U02538,Basic,2023-03-15,20
U02538,Basic,2023-04-14,20
U02539,Basic,2025-07-18,20
U02539,Basic,2025-08-17,20
U02540,Free,2025-07-25,0
U02540,Free,2025-08-24,0
U02541,Pro,2025-04-27,50
U02541,Pro,2025-05-27,50
U02541,Pro,2025-06-26,50
U02541,Pro,2025-07-26,50
U02541,Pro,2025-08-25,50
U02542,Free,2025-07-24,0
U02542,Free,2025-08-23,0
U02543,Free,2025-08-16,0
U02544,Free,2025-02-14,0
U02544,Free,2025-03-16,0
U02544,Free,2025-04-15,0
U02544,Free,2025-05-15,0
U02544,Free,2025-06-14,0
U02544,Free,2025-07-14,0
U02544,Free,2025-08-13,0
U02545,Basic,2023-01-07,20
U02545,Basic,2023-02-06,20
U02545,Basic,2023-03-08,20
U02545,Basic,2023-04-07,20
U02545,Basic,2023-05-07,20
U02546,Pro,2024-03-26,50
U02546,Pro,2024-04-25,50
U02546,Pro,2024-05-25,50
U02546,Pro,2024-06-24,50
U02546,Pro,2024-07-24,50
U02546,Pro,2024-08-23,50
U02546,Pro,2024-09-22,50
U02546,Pro,2024-10-22,50
U02546,Pro,2024-11-21,50
U02546,Pro,2024-12-21,50
U02547,Pro,2023-01-07,50
U02547,Pro,2023-02-06,50
U02547,Pro,2023-03-08,50
U02547,Pro,2023-04-07,50
U02548,Free,2023-08-30,0
U02548,Free,2023-09-29,0
U02548,Free,2023-10-29,0
U02548,Free,2023-11-28,0
U02549,Free,2023-08-29,0
U02549,Free,2023-09-28,0
U02549,Free,2023-10-28,0
U02549,Free,2023-11-27,0
U02549,Free,2023-12-27,0
U02549,Free,2024-01-26,0
U02549,Free,2024-02-25,0
U02549,Free,2024-03-26,0
U02550,Basic,2023-01-06,20
U02550,Basic,2023-02-05,20
U02550,Basic,2023-03-07,20
U02550,Basic,2023-04-06,20
U02550,Basic,2023-05-06,20
U02550,Basic,2023-06-05,20
U02550,Basic,2023-07-05,20
U02550,Basic,2023-08-04,20
U02550,Basic,2023-09-03,20
U02550,Basic,2023-10-03,20
U02551,Free,2023-05-17,0
U02551,Free,2023-06-16,0
U02551,Free,2023-07-16,0
U02551,Free,2023-08-15,0
U02551,Free,2023-09-14,0
U02552,Free,2023-01-10,0
U02552,Free,2023-02-09,0
U02552,Free,2023-03-11,0
U02552,Free,2023-04-10,0
U02553,Free,2025-08-08,0
U02554,Basic,2025-08-27,20
U02555,Pro,2023-01-06,50
U02555,Pro,2023-02-05,50
U02555,Pro,2023-03-07,50
U02555,Pro,2023-04-06,50
U02555,Pro,2023-05-06,50
U02555,Pro,2023-06-05,50
U02555,Pro,2023-07-05,50
U02555,Pro,2023-08-04,50
U02555,Pro,2023-09-03,50
U02555,Pro,2023-10-03,50
U02555,Pro,2023-11-02,50
U02555,Pro,2023-12-02,50
U02555,Pro,2024-01-01,50
U02555,Pro,2024-01-31,50
U02555,Pro,2024-03-01,50
U02556,Free,2025-08-27,0
U02557,Basic,2024-07-06,20
U02557,Basic,2024-08-05,20
U02557,Basic,2024-09-04,20
U02557,Basic,2024-10-04,20
U02557,Basic,2024-11-03,20
U02557,Basic,2024-12-03,20
U02557,Basic,2025-01-02,20
U02557,Basic,2025-02-01,20
U02557,Basic,2025-03-03,20
U02557,Basic,2025-04-02,20
U02557,Basic,2025-05-02,20
U02557,Basic,2025-06-01,20
U02557,Basic,2025-07-01,20
U02557,Basic,2025-07-31,20
U02558,Free,2023-03-22,0
U02558,Free,2023-04-21,0
U02558,Free,2023-05-21,0
U02558,Free,2023-06-20,0
U02558,Free,2023-07-20,0
U02558,Free,2023-08-19,0
U02558,Free,2023-09-18,0
U02558,Free,2023-10-18,0
U02558,Free,2023-11-17,0
U02558,Free,2023-12-17,0
U02559,Free,2023-01-07,0
U02559,Free,2023-02-06,0
U02559,Free,2023-03-08,0
U02559,Free,2023-04-07,0
U02559,Free,2023-05-07,0
U02560,Free,2024-05-03,0
U02560,Free,2024-06-02,0
U02560,Free,2024-07-02,0
U02560,Free,2024-08-01,0
U02560,Free,2024-08-31,0
U02560,Free,2024-09-30,0
U02560,Free,2024-10-30,0
U02560,Free,2024-11-29,0
U02560,Free,2024-12-29,0
U02560,Free,2025-01-28,0
U02560,Free,2025-02-27,0
U02561,Free,2025-08-04,0
U02562,Basic,2025-06-18,20
U02562,Free,2025-07-18,0
U02562,Free,2025-08-17,0
U02563,Free,2023-01-05,0
U02563,Free,2023-02-04,0
U02563,Free,2023-03-06,0
U02563,Free,2023-04-05,0
U02563,Free,2023-05-05,0
U02563,Free,2023-06-04,0
U02563,Free,2023-07-04,0
U02563,Free,2023-08-03,0
U02563,Free,2023-09-02,0
U02563,Free,2023-10-02,0
U02563,Free,2023-11-01,0
U02563,Free,2023-12-01,0
U02563,Free,2023-12-31,0
U02563,Free,2024-01-30,0
U02563,Free,2024-02-29,0
U02563,Free,2024-03-30,0
U02563,Free,2024-04-29,0
U02563,Free,2024-05-29,0
U02563,Free,2024-06-28,0
U02563,Free,2024-07-28,0
U02564,Basic,2023-01-06,20
U02564,Pro,2023-02-05,50
U02565,Free,2023-08-20,0
U02565,Free,2023-09-19,0
U02566,Basic,2023-03-18,20
U02567,Pro,2023-02-07,50
U02567,Pro,2023-03-09,50
U02567,Pro,2023-04-08,50
U02567,Pro,2023-05-08,50
U02567,Pro,2023-06-07,50
U02567,Pro,2023-07-07,50
U02567,Pro,2023-08-06,50
U02567,Pro,2023-09-05,50
U02567,Pro,2023-10-05,50
U02567,Pro,2023-11-04,50
U02567,Pro,2023-12-04,50
U02567,Pro,2024-01-03,50
U02567,Pro,2024-02-02,50
U02567,Pro,2024-03-03,50
U02567,Pro,2024-04-02,50
U02567,Pro,2024-05-02,50
U02567,Pro,2024-06-01,50
U02567,Pro,2024-07-01,50
U02567,Pro,2024-07-31,50
U02567,Pro,2024-08-30,50
U02567,Pro,2024-09-29,50
U02567,Pro,2024-10-29,50
U02567,Pro,2024-11-28,50
U02567,Pro,2024-12-28,50
U02567,Pro,2025-01-27,50
U02567,Pro,2025-02-26,50
U02567,Pro,2025-03-28,50
U02567,Pro,2025-04-27,50
U02568,Basic,2023-03-07,20
U02568,Basic,2023-04-06,20
U02568,Basic,2023-05-06,20
U02568,Basic,2023-06-05,20
U02568,Basic,2023-07-05,20
U02568,Basic,2023-08-04,20
U02568,Basic,2023-09-03,20
U02568,Basic,2023-10-03,20
U02568,Basic,2023-11-02,20
U02568,Basic,2023-12-02,20
U02568,Basic,2024-01-01,20
U02569,Enterprise,2025-08-07,200
U02570,Pro,2025-08-26,50
U02571,Pro,2023-08-25,50
U02571,Pro,2023-09-24,50
U02571,Pro,2023-10-24,50
U02571,Pro,2023-11-23,50
U02572,Pro,2025-08-24,50
U02573,Free,2023-04-13,0
U02573,Free,2023-05-13,0
U02573,Free,2023-06-12,0
U02574,Pro,2024-02-23,50
U02574,Pro,2024-03-24,50
U02574,Pro,2024-04-23,50
U02574,Pro,2024-05-23,50
U02574,Pro,2024-06-22,50
U02574,Pro,2024-07-22,50
U02574,Pro,2024-08-21,50
U02574,Pro,2024-09-20,50
U02574,Pro,2024-10-20,50
U02574,Pro,2024-11-19,50
U02574,Pro,2024-12-19,50
U02574,Pro,2025-01-18,50
U02574,Pro,2025-02-17,50
U02574,Pro,2025-03-19,50
U02574,Pro,2025-04-18,50
U02574,Pro,2025-05-18,50
U02574,Pro,2025-06-17,50
U02574,Pro,2025-07-17,50
U02574,Pro,2025-08-16,50
U02575,Basic,2023-02-05,20
U02575,Basic,2023-03-07,20
U02575,Basic,2023-04-06,20
U02575,Basic,2023-05-06,20
U02575,Basic,2023-06-05,20
U02575,Basic,2023-07-05,20
U02575,Basic,2023-08-04,20
U02575,Basic,2023-09-03,20
U02575,Basic,2023-10-03,20
U02575,Basic,2023-11-02,20
U02575,Basic,2023-12-02,20
U02575,Basic,2024-01-01,20
U02575,Basic,2024-01-31,20
U02575,Basic,2024-03-01,20
U02575,Basic,2024-03-31,20
U02575,Basic,2024-04-30,20
U02576,Free,2025-04-01,0
U02576,Free,2025-05-01,0
U02576,Free,2025-05-31,0
U02576,Free,2025-06-30,0
U02576,Free,2025-07-30,0
U02577,Basic,2025-08-28,20
U02578,Pro,2025-01-25,50
U02578,Pro,2025-02-24,50
U02578,Pro,2025-03-26,50
U02578,Pro,2025-04-25,50
U02578,Pro,2025-05-25,50
U02578,Pro,2025-06-24,50
U02578,Pro,2025-07-24,50
U02578,Pro,2025-08-23,50
U02579,Free,2023-05-30,0
U02579,Free,2023-06-29,0
U02579,Free,2023-07-29,0
U02580,Basic,2025-04-12,20
U02580,Pro,2025-05-12,50
U02581,Free,2023-01-11,0
U02581,Free,2023-02-10,0
U02581,Free,2023-03-12,0
U02581,Free,2023-04-11,0
U02581,Free,2023-05-11,0
U02582,Basic,2025-08-22,20
U02583,Free,2024-05-11,0
U02583,Free,2024-06-10,0
U02583,Free,2024-07-10,0
U02584,Free,2023-12-10,0
U02585,Basic,2024-12-18,20
U02586,Free,2025-03-06,0
U02586,Free,2025-04-05,0
U02586,Free,2025-05-05,0
U02586,Free,2025-06-04,0
U02586,Free,2025-07-04,0
U02586,Free,2025-08-03,0
U02587,Pro,2023-01-06,50
U02587,Pro,2023-02-05,50
U02587,Pro,2023-03-07,50
U02588,Basic,2025-05-26,20
U02588,Basic,2025-06-25,20
U02588,Pro,2025-07-25,50
U02588,Pro,2025-08-24,50
U02589,Free,2023-02-12,0
U02590,Free,2025-06-23,0
U02590,Free,2025-07-23,0
U02590,Free,2025-08-22,0
U02591,Pro,2025-08-12,50
U02592,Free,2025-08-07,0
U02593,Enterprise,2024-09-27,200
U02593,Enterprise,2024-10-27,200
U02593,Enterprise,2024-11-26,200
U02593,Enterprise,2024-12-26,200
U02593,Enterprise,2025-01-25,200
U02593,Enterprise,2025-02-24,200
U02593,Basic,2025-03-26,20
U02593,Basic,2025-04-25,20
U02593,Basic,2025-05-25,20
U02593,Basic,2025-06-24,20
U02593,Basic,2025-07-24,20
U02593,Basic,2025-08-23,20
U02594,Free,2024-06-29,0
U02594,Free,2024-07-29,0
U02594,Free,2024-08-28,0
U02594,Free,2024-09-27,0
U02595,Enterprise,2023-01-14,200
U02595,Enterprise,2023-02-13,200
U02595,Enterprise,2023-03-15,200
U02595,Enterprise,2023-04-14,200
U02595,Enterprise,2023-05-14,200
U02595,Enterprise,2023-06-13,200
U02595,Enterprise,2023-07-13,200
U02595,Enterprise,2023-08-12,200
U02595,Enterprise,2023-09-11,200
U02595,Enterprise,2023-10-11,200
U02595,Enterprise,2023-11-10,200
U02595,Enterprise,2023-12-10,200
U02595,Enterprise,2024-01-09,200
U02595,Enterprise,2024-02-08,200
U02595,Enterprise,2024-03-09,200
U02595,Enterprise,2024-04-08,200
U02595,Basic,2024-05-08,20
U02595,Basic,2024-06-07,20
U02595,Basic,2024-07-07,20
U02595,Basic,2024-08-06,20
U02595,Basic,2024-09-05,20
U02595,Basic,2024-10-05,20
U02595,Basic,2024-11-04,20
U02595,Basic,2024-12-04,20
U02595,Basic,2025-01-03,20
U02595,Basic,2025-02-02,20
U02595,Basic,2025-03-04,20
U02595,Basic,2025-04-03,20
U02595,Basic,2025-05-03,20
U02595,Basic,2025-06-02,20
U02595,Basic,2025-07-02,20
U02595,Basic,2025-08-01,20
U02596,Free,2025-07-28,0
U02596,Free,2025-08-27,0
U02597,Free,2023-02-28,0
U02597,Free,2023-03-30,0
U02597,Free,2023-04-29,0
U02597,Free,2023-05-29,0
U02597,Free,2023-06-28,0
U02598,Free,2024-04-22,0
U02598,Free,2024-05-22,0
U02598,Free,2024-06-21,0
U02599,Pro,2023-03-10,50
U02599,Pro,2023-04-09,50
U02599,Pro,2023-05-09,50
U02599,Pro,2023-06-08,50
U02599,Pro,2023-07-08,50
U02599,Pro,2023-08-07,50
U02599,Pro,2023-09-06,50
U02599,Pro,2023-10-06,50
U02599,Pro,2023-11-05,50
U02599,Pro,2023-12-05,50
U02599,Pro,2024-01-04,50
U02599,Pro,2024-02-03,50
U02599,Pro,2024-03-04,50
U02599,Pro,2024-04-03,50
U02599,Pro,2024-05-03,50
U02599,Pro,2024-06-02,50
U02599,Pro,2024-07-02,50
U02599,Pro,2024-08-01,50
U02599,Pro,2024-08-31,50
U02599,Pro,2024-09-30,50
U02599,Pro,2024-10-30,50
U02599,Pro,2024-11-29,50
U02599,Pro,2024-12-29,50
U02599,Pro,2025-01-28,50
U02599,Pro,2025-02-27,50
U02599,Pro,2025-03-29,50
U02599,Pro,2025-04-28,50
U02599,Pro,2025-05-28,50
U02599,Pro,2025-06-27,50
U02599,Pro,2025-07-27,50
U02600,Free,2023-01-12,0
U02600,Free,2023-02-11,0
U02600,Free,2023-03-13,0
U02600,Free,2023-04-12,0
U02600,Free,2023-05-12,0
U02600,Free,2023-06-11,0
U02600,Free,2023-07-11,0
U02600,Free,2023-08-10,0
U02600,Free,2023-09-09,0
U02600,Free,2023-10-09,0
U02600,Free,2023-11-08,0
U02600,Free,2023-12-08,0
U02600,Free,2024-01-07,0
U02600,Free,2024-02-06,0
U02600,Free,2024-03-07,0
U02600,Free,2024-04-06,0
U02600,Free,2024-05-06,0
U02601,Basic,2025-03-15,20
U02601,Basic,2025-04-14,20
U02601,Basic,2025-05-14,20
U02601,Basic,2025-06-13,20
U02601,Basic,2025-07-13,20
U02601,Basic,2025-08-12,20
U02602,Free,2023-01-05,0
U02602,Free,2023-02-04,0
U02602,Free,2023-03-06,0
U02603,Basic,2025-07-16,20
U02603,Basic,2025-08-15,20
U02604,Basic,2023-04-09,20
U02604,Basic,2023-05-09,20
U02604,Basic,2023-06-08,20
U02604,Basic,2023-07-08,20
U02604,Basic,2023-08-07,20
U02604,Basic,2023-09-06,20
U02604,Basic,2023-10-06,20
U02604,Basic,2023-11-05,20
U02604,Basic,2023-12-05,20
U02604,Basic,2024-01-04,20
U02604,Basic,2024-02-03,20
U02604,Basic,2024-03-04,20
U02604,Basic,2024-04-03,20
U02604,Basic,2024-05-03,20
U02604,Basic,2024-06-02,20
U02604,Basic,2024-07-02,20
U02604,Basic,2024-08-01,20
U02604,Basic,2024-08-31,20
U02604,Basic,2024-09-30,20
U02604,Basic,2024-10-30,20
